report,t_s,F0.Va.rms,F0.Va.ang_rad,F0.Va.freq_hz,F0.Va.event,F0.Vb.rms,F0.Vb.ang_rad,F0.Vb.freq_hz,F0.Vb.event,F0.Vc.rms,F0.Vc.ang_rad,F0.Vc.freq_hz,F0.Vc.event,F0.Ia.rms,F0.Ia.ang_rad,F0.Ia.freq_hz,F0.Ia.event,F0.Ib.rms,F0.Ib.ang_rad,F0.Ib.freq_hz,F0.Ib.event,F0.Ic.rms,F0.Ic.ang_rad,F0.Ic.freq_hz,F0.Ic.event,F0.mode
1045,8.716667,14904.1,-0.873281,59.94055,0,14852.6,3.310718,59.97090,0,14852.6,1.218633,60.13056,0,44.2639,-0.789074,60.01166,0,53.5523,3.314500,60.02448,0,67.0134,1.146022,60.00000,0,PMU
1046,8.725000,14831.6,-0.868643,60.08859,0,14935.4,3.313889,60.06057,0,14842.2,1.213201,59.89625,0,44.4593,-0.787426,60.03147,0,53.7232,3.314500,60.00000,0,67.1495,1.147426,60.02681,0,PMU
1047,8.733333,14904.4,-0.871756,59.94055,0,14850.2,3.312241,59.96853,0,14852.4,1.220281,60.13522,0,44.4962,-0.788036,59.98834,0,53.7574,3.315903,60.02681,0,67.0991,1.147304,59.99767,0,PMU
1048,8.741667,14831.4,-0.867117,60.08859,0,14935.7,3.315354,60.05945,0,14840.5,1.214605,59.89159,0,44.5752,-0.786876,60.02215,0,53.8553,3.316453,60.01049,0,67.2481,1.148280,60.01865,0,PMU
1049,8.750000,14904.2,-0.870230,59.94055,0,14850.1,3.313767,59.96969,0,14852.6,1.221807,60.13755,0,44.5721,-0.786571,60.00583,0,53.8975,3.317551,60.02098,0,67.2515,1.149318,60.01982,0,PMU
1050,8.758333,14833.1,-0.865469,60.09092,0,14935.2,3.316819,60.05828,0,14839.3,1.216192,59.89276,0,44.572,-0.784530,60.03898,0,53.9136,3.316453,59.97902,0,67.32,1.149867,60.01049,0,PMU
1051,8.766667,14904.5,-0.868399,59.94405,0,14852.8,3.315415,59.97319,0,14852.6,1.223270,60.13518,0,44.4316,-0.784894,59.99305,0,53.9726,3.319138,60.05129,0,67.3458,1.150233,60.00699,0,PMU
1052,8.775000,14832,-0.863943,60.08509,0,14933.7,3.318467,60.05828,0,14841,1.217840,59.89630,0,44.5352,-0.783188,60.03260,0,53.9816,3.317307,59.96503,0,67.3932,1.151210,60.01865,0,PMU
1053,8.783333,14904.9,-0.866873,59.94405,0,14850.9,3.316880,59.96969,0,14851.2,1.224918,60.13518,0,44.4873,-0.782699,60.00933,0,53.9356,3.320054,60.05246,0,67.3379,1.152186,60.01865,0,PMU
1054,8.791667,14831.4,-0.862295,60.08742,0,14935,3.320054,60.06061,0,14840,1.219244,59.89163,0,44.6296,-0.780990,60.03264,0,53.9943,3.319566,59.99067,0,67.4612,1.152064,59.99767,0,PMU
1055,8.800000,14906,-0.865225,59.94405,0,14851.9,3.318467,59.96969,0,14853,1.226505,60.13867,0,44.6183,-0.781540,59.98951,0,54.1466,3.322190,60.05012,0,67.4284,1.154017,60.03730,0,PMU
1056,8.808333,14833.1,-0.860586,60.08859,0,14934.7,3.321702,60.06178,0,14840.5,1.221014,59.89513,0,44.7779,-0.779648,60.03614,0,54.0591,3.321030,59.97785,0,67.5824,1.154567,60.01049,0,PMU
1057,8.816667,14905.5,-0.863638,59.94172,0,14850.4,3.320054,59.96853,0,14852,1.228153,60.13634,0,44.6985,-0.778793,60.01632,0,54.0742,3.323350,60.04430,0,67.6083,1.157374,60.05362,0,PMU
1058,8.825000,14832.1,-0.859061,60.08743,0,14934.7,3.323228,60.06062,0,14840.4,1.222537,59.89276,0,44.7623,-0.778305,60.00933,0,54.1019,3.322800,59.98951,0,67.9246,1.157313,59.99883,0,PMU
1059,8.833333,14903.5,-0.862051,59.94288,0,14848.1,3.321519,59.96736,0,14849.8,1.229556,60.13405,0,44.643,-0.777633,60.01282,0,54.0931,3.324631,60.03497,0,67.9849,1.159875,60.04892,0,PMU
1060,8.841667,14830.3,-0.857779,60.08160,0,14931.7,3.324326,60.05362,0,14837.1,1.223758,59.88926,0,44.6003,-0.778183,59.98951,0,54.0175,3.323350,59.97552,0,68.1353,1.158717,59.97789,0,PMU
1061,8.850000,14905.4,-0.860586,59.94638,0,14851,3.322739,59.96969,0,14849.9,1.230838,60.13522,0,44.604,-0.775863,60.04430,0,54.2081,3.325852,60.04779,0,68.2291,1.161156,60.04659,0,PMU
1062,8.858333,14831.3,-0.856131,60.08509,0,14932.6,3.326035,60.06295,0,14839.5,1.225345,59.89509,0,44.5765,-0.775253,60.01166,0,54.0151,3.324876,59.98135,0,68.2271,1.159450,59.96740,0,PMU
1063,8.866667,14905.6,-0.859000,59.94521,0,14848.9,3.324509,59.97086,0,14852.1,1.232608,60.13872,0,44.6013,-0.774826,60.00816,0,54.1366,3.327256,60.04546,0,68.2322,1.162194,60.05241,0,PMU
1064,8.875000,14831.2,-0.854361,60.08859,0,14932.1,3.327683,60.06061,0,14838.2,1.227176,59.89625,0,44.6619,-0.773910,60.01749,0,54.165,3.326157,59.97902,0,68.2027,1.159814,59.95454,0,PMU
1065,8.883333,14905.7,-0.857230,59.94521,0,14849.4,3.326218,59.97203,0,14851.9,1.234317,60.13638,0,44.7908,-0.773605,60.00583,0,54.1956,3.327500,60.02564,0,68.2855,1.163354,60.06761,0,PMU
1066,8.891667,14831.4,-0.852652,60.08743,0,14933.1,3.329514,60.06294,0,14840.2,1.228946,59.89742,0,44.9006,-0.772262,60.02565,0,54.2538,3.327256,59.99534,0,68.1988,1.161401,59.96270,0,PMU
1067,8.900000,14907.1,-0.855521,59.94521,0,14849.3,3.327744,59.96620,0,14850.4,1.236087,60.13638,0,44.706,-0.771713,60.01049,0,54.3038,3.328598,60.02565,0,68.1089,1.164330,60.05595,0,PMU
1068,8.908333,14831.2,-0.851065,60.08509,0,14932.1,3.331101,60.06411,0,14840.6,1.230655,59.89625,0,44.8476,-0.771896,59.99650,0,54.2646,3.327927,59.98718,0,68.0372,1.162194,59.95920,0,PMU
1069,8.916667,14907.2,-0.853995,59.94405,0,14848.7,3.329453,59.96853,0,14851,1.237796,60.13638,0,44.8158,-0.770981,60.01749,0,54.3073,3.329514,60.03031,0,67.966,1.164880,60.05129,0,PMU
1070,8.925000,14832,-0.849417,60.08743,0,14932.5,3.332749,60.06295,0,14840.1,1.232425,59.89742,0,44.9855,-0.769821,60.02215,0,54.4628,3.329453,59.99883,0,67.9432,1.163293,59.96969,0,PMU
1071,8.933333,14905.7,-0.852469,59.94172,0,14848.7,3.331040,59.96736,0,14850.6,1.239383,60.13288,0,44.9214,-0.769333,60.00933,0,54.4815,3.331345,60.03614,0,68.0021,1.165734,60.04663,0,PMU
1072,8.941667,14834,-0.847771,60.08972,0,14933.2,3.334336,60.06295,0,14840.7,1.234134,59.89976,0,44.9359,-0.769272,60.00117,0,54.472,3.331040,59.99417,0,67.8409,1.165551,59.99650,0,PMU
1073,8.950000,14905.8,-0.850760,59.94292,0,14848.8,3.332566,59.96620,0,14848.7,1.240909,60.12939,0,44.8185,-0.768234,60.01981,0,54.6104,3.332322,60.02448,0,68.0166,1.167626,60.03963,0,PMU
1074,8.958333,14832.5,-0.846245,60.08622,0,14932.5,3.335862,60.06295,0,14840.3,1.235477,59.89626,0,44.8285,-0.767746,60.00933,0,54.536,3.332505,60.00350,0,67.9494,1.167565,59.99883,0,PMU
1075,8.966667,14905.3,-0.849234,59.94292,0,14848.3,3.334214,59.96853,0,14849.9,1.242435,60.13288,0,44.7681,-0.766769,60.01865,0,54.646,3.333420,60.01749,0,68.1644,1.168969,60.02681,0,PMU
1076,8.975000,14833.2,-0.844720,60.08622,0,14931.4,3.337449,60.06178,0,14841.4,1.237064,59.89742,0,44.7161,-0.767197,59.99184,0,54.6643,3.334519,60.02098,0,68.1891,1.170006,60.01982,0,PMU
1077,8.983333,14906.1,-0.847466,59.94754,0,14848.9,3.335801,59.96853,0,14848.1,1.244021,60.13288,0,44.6519,-0.765488,60.03264,0,54.7462,3.334641,60.00233,0,68.3616,1.170861,60.01632,0,PMU
1078,8.991667,14832.7,-0.842888,60.08743,0,14932.1,3.339219,60.06528,0,14840.4,1.238650,59.89742,0,44.7073,-0.764328,60.02215,0,54.7763,3.335617,60.01865,0,68.4094,1.171960,60.02098,0,PMU
1079,9.000000,14906,-0.845879,59.94288,0,14846.3,3.337449,59.96620,0,14849,1.245730,60.13522,0,44.6418,-0.763596,60.01399,0,54.8449,3.335862,60.00466,0,68.4368,1.172387,60.00816,0,PMU
1080,9.008333,14834,-0.841302,60.08743,0,14931.9,3.340683,60.06178,0,14840.3,1.240237,59.89509,0,44.7314,-0.761703,60.03614,0,54.9343,3.335740,59.99767,0,68.3812,1.173058,60.01282,0,PMU
1081,9.016667,14905.8,-0.844048,59.94754,0,14849,3.339096,59.96969,0,14848.5,1.247256,60.13405,0,44.6386,-0.761398,60.00583,0,55.0496,3.336411,60.01282,0,68.5675,1.173791,60.01399,0,PMU
1082,9.025000,14832,-0.839776,60.08160,0,14930,3.342270,60.06062,0,14840.9,1.241763,59.89509,0,44.7202,-0.760910,60.00932,0,55.2446,3.335801,59.98834,0,68.5384,1.175255,60.02797,0,PMU
1083,9.033333,14908,-0.842522,59.94754,0,14846.7,3.340439,59.96503,0,14846.8,1.248904,60.13638,0,44.573,-0.759811,60.02098,0,55.4523,3.335556,59.99534,0,68.6217,1.175194,59.99884,0,PMU
1084,9.041667,14832.6,-0.838006,60.08626,0,14931.3,3.343840,60.06495,0,14840.7,1.243289,59.89276,0,44.6361,-0.759445,60.00699,0,55.6773,3.336472,60.01749,0,68.7063,1.176598,60.02681,0,PMU
1085,9.050000,14908.2,-0.840874,59.94521,0,14847.1,3.342087,59.96652,0,14849.1,1.250591,60.13946,0,44.6196,-0.758469,60.01865,0,55.8438,3.335617,59.98368,0,68.7313,1.177330,60.01399,0,PMU
1086,9.058333,14833.6,-0.836297,60.08743,0,14930.9,3.345427,60.06379,0,14840.8,1.245120,59.89551,0,44.7206,-0.756882,60.03031,0,55.9283,3.336777,60.02215,0,68.8149,1.178734,60.02681,0,PMU
1087,9.066667,14907.2,-0.839226,59.94405,0,14845.9,3.343657,59.96620,0,14847.3,1.252178,60.13480,0,44.6882,-0.755417,60.02798,0,55.9885,3.336533,59.99534,0,68.7346,1.178673,59.99883,0,PMU
1088,9.075000,14833.4,-0.834832,60.08393,0,14929.4,3.346892,60.06178,0,14840,1.246707,59.89551,0,44.8304,-0.755539,59.99767,0,56.2047,3.337326,60.01515,0,68.826,1.180748,60.03963,0,PMU
1089,9.083333,14907.5,-0.837578,59.94754,0,14846.9,3.345305,59.96969,0,14847.9,1.253887,60.13713,0,44.7436,-0.754440,60.02098,0,56.1147,3.338120,60.01515,0,68.8896,1.181237,60.00933,0,PMU
1090,9.091667,14831.2,-0.833306,60.08160,0,14926.7,3.348418,60.05945,0,14837.4,1.248294,59.89318,0,44.8078,-0.753586,60.01632,0,56.1176,3.339280,60.02215,0,68.832,1.182213,60.01865,0,PMU
1091,9.100000,14907.5,-0.836175,59.94521,0,14846.6,3.346587,59.96503,0,14846.4,1.255230,60.13246,0,44.6698,-0.752627,60.01832,0,56.0984,3.339219,59.99883,0,68.7883,1.181603,59.98834,0,PMU
1092,9.108333,14832.4,-0.831780,60.08392,0,14928.7,3.350066,60.06644,0,14840.5,1.249920,59.89859,0,44.6869,-0.753708,59.97935,0,55.9614,3.341050,60.03497,0,68.7436,1.183373,60.03380,0,PMU
1093,9.116667,14909.4,-0.834466,59.94872,0,14846.2,3.348296,59.96620,0,14846.5,1.257183,60.13872,0,44.651,-0.751284,60.04629,0,55.9298,3.341416,60.00699,0,68.7263,1.183312,59.99883,0,PMU
1094,9.125000,14831.6,-0.830071,60.08392,0,14929.4,3.351775,60.06644,0,14839,1.251507,59.89159,0,44.7132,-0.751528,59.99534,0,55.8296,3.342637,60.02331,0,68.7499,1.184716,60.02681,0,PMU
1095,9.133333,14909.9,-0.832818,59.94754,0,14846.5,3.350066,59.96736,0,14848.4,1.258831,60.13988,0,44.7393,-0.750063,60.02798,0,55.7594,3.342864,60.00434,0,68.7782,1.185631,60.01749,0,PMU
1096,9.141667,14832.9,-0.828240,60.08743,0,14930.6,3.353545,60.06644,0,14839,1.253277,59.89392,0,44.6458,-0.750490,59.99184,0,55.6449,3.345732,60.05479,0,68.8016,1.185875,60.00466,0,PMU
1097,9.150000,14907.7,-0.831170,59.94405,0,14847.3,3.351775,59.96620,0,14847.1,1.260357,60.13522,0,44.5963,-0.748904,60.03031,0,55.6542,3.345549,59.99650,0,68.811,1.187096,60.02331,0,PMU
1098,9.158333,14832.9,-0.826776,60.08393,0,14929.2,3.355193,60.06528,0,14840.5,1.254864,59.89509,0,44.6994,-0.748354,60.01049,0,55.5867,3.347014,60.02798,0,68.9209,1.188073,60.01865,0,PMU
1099,9.166667,14910.1,-0.829583,59.94638,0,14847.3,3.353362,59.96503,0,14847.6,1.262065,60.13755,0,44.5688,-0.747561,60.01515,0,55.5629,3.347258,60.00466,0,68.8977,1.189659,60.03031,0,PMU
1100,9.175000,14833.6,-0.825006,60.08743,0,14930.6,3.356902,60.06761,0,14839.4,1.256511,59.89393,0,44.5531,-0.746889,60.01282,0,55.6722,3.349150,60.03614,0,69.0527,1.189598,59.99883,0,PMU
1101,9.183333,14908.3,-0.827874,59.94521,0,14847,3.355071,59.96503,0,14846.9,1.263652,60.13638,0,44.523,-0.747073,59.99650,0,55.5059,3.349394,60.00466,0,69.0454,1.191717,60.04047,0,PMU
1102,9.191667,14834.6,-0.823297,60.08743,0,14930.6,3.358610,60.06760,0,14839.8,1.258159,59.89509,0,44.7616,-0.744936,60.04080,0,55.648,3.349761,60.00699,0,69.1983,1.191595,59.99767,0,PMU
1103,9.200000,14908.7,-0.826043,59.94754,0,14848.6,3.356719,59.96387,0,14846.6,1.265239,60.13521,0,44.6521,-0.744814,60.00233,0,55.6618,3.350737,60.01865,0,69.1773,1.192572,60.01865,0,PMU
1104,9.208333,14833.5,-0.821588,60.08509,0,14930.2,3.360258,60.06760,0,14839.1,1.259746,59.89509,0,44.6572,-0.744448,60.00699,0,55.7502,3.351164,60.00816,0,69.2851,1.192328,59.99534,0,PMU
1105,9.216667,14907.8,-0.824517,59.94405,0,14847,3.358305,59.96270,0,14846.6,1.266826,60.13521,0,44.4497,-0.744509,59.99883,0,55.7652,3.352751,60.03031,0,69.3347,1.194037,60.03264,0,PMU
1106,9.225000,14834.7,-0.820062,60.08509,0,14929.5,3.361723,60.06528,0,14839.6,1.261333,59.89509,0,44.5308,-0.742922,60.03031,0,55.8737,3.352019,59.98601,0,69.3836,1.193609,59.99184,0,PMU
1107,9.233333,14908.6,-0.822686,59.94988,0,14849.1,3.359953,59.96620,0,14845.7,1.268413,60.13522,0,44.3308,-0.741763,60.02215,0,55.8725,3.354094,60.03963,0,69.3462,1.194891,60.02448,0,PMU
1108,9.241667,14833.7,-0.818292,60.08393,0,14930.4,3.363493,60.06761,0,14840,1.262920,59.89509,0,44.3876,-0.741518,60.00466,0,55.7826,3.353484,59.98834,0,69.3147,1.194952,60.00117,0,PMU
1109,9.250000,14908.8,-0.821099,59.94638,0,14846.7,3.361723,59.96620,0,14846.7,1.270305,60.14105,0,44.3637,-0.740542,60.01865,0,55.7198,3.356047,60.04896,0,69.2479,1.196905,60.03730,0,PMU
1110,9.258333,14834.8,-0.816661,60.08476,0,14930.1,3.365080,60.06411,0,14838.9,1.264690,59.89276,0,44.5156,-0.739138,60.02681,0,55.7339,3.355559,59.99067,0,69.2188,1.196356,59.98951,0,PMU
1111,9.266667,14907.9,-0.819451,59.94671,0,14847,3.363310,59.96620,0,14845.9,1.271892,60.13755,0,44.526,-0.737978,60.02215,0,55.8147,3.357512,60.03730,0,69.2172,1.198248,60.03614,0,PMU
1112,9.275000,14833.6,-0.815196,60.08127,0,14929.3,3.366606,60.06295,0,14838.1,1.266216,59.89159,0,44.5287,-0.738711,59.98601,0,55.7739,3.357024,59.99067,0,69.2133,1.198370,60.00233,0,PMU
1113,9.283333,14909.4,-0.817803,59.95021,0,14848.4,3.364836,59.96620,0,14844.8,1.273418,60.13755,0,44.4669,-0.736758,60.03730,0,55.8643,3.359282,60.04313,0,69.3199,1.200750,60.04546,0,PMU
1114,9.291667,14833.4,-0.813426,60.08360,0,14930.8,3.368376,60.06761,0,14838.7,1.267864,59.89392,0,44.5591,-0.735537,60.02331,0,55.8474,3.358916,59.99301,0,69.3924,1.200079,59.98718,0,PMU
1115,9.300000,14908.8,-0.816234,59.94638,0,14846.7,3.366484,59.96386,0,14845,1.275066,60.13755,0,44.4529,-0.734011,60.02914,0,55.7924,3.360686,60.03380,0,69.3369,1.202032,60.03730,0,PMU
1116,9.308333,14833.6,-0.811900,60.08276,0,14929.8,3.369963,60.06644,0,14839.2,1.269573,59.89509,0,44.4511,-0.734927,59.98251,0,55.9178,3.359831,59.98368,0,69.3002,1.201361,59.98718,0,PMU
1117,9.316667,14908.7,-0.814586,59.94871,0,14848,3.368193,59.96620,0,14845.3,1.276712,60.13634,0,44.3603,-0.733767,60.02215,0,55.8944,3.362578,60.05246,0,69.2769,1.203375,60.03847,0,PMU
1118,9.325000,14833.3,-0.810375,60.08043,0,14927.3,3.371428,60.06178,0,14837.2,1.271160,59.89396,0,44.5643,-0.732363,60.02681,0,56.127,3.360319,59.95687,0,69.2822,1.204046,60.01282,0,PMU
1119,9.333333,14909.3,-0.812999,59.94988,0,14847.7,3.369658,59.96620,0,14843.9,1.278237,60.13518,0,44.5082,-0.730227,60.04080,0,56.2427,3.363188,60.05479,0,69.4368,1.205755,60.03264,0,PMU
1120,9.341667,14833.3,-0.808788,60.08043,0,14928.8,3.373076,60.06528,0,14838,1.272685,59.89396,0,44.5698,-0.731021,59.98485,0,56.4072,3.361418,59.96620,0,69.4586,1.205999,60.00466,0,PMU
1121,9.350000,14910.1,-0.811351,59.95104,0,14847.3,3.371306,59.96620,0,14844.1,1.279885,60.13751,0,44.4219,-0.728701,60.04430,0,56.4646,3.363859,60.04663,0,69.6024,1.206915,60.01748,0,PMU
1122,9.358333,14832.5,-0.807201,60.07927,0,14928.9,3.374721,60.06524,0,14838.3,1.274272,59.89280,0,44.49,-0.730410,59.96736,0,56.5992,3.362333,59.97086,0,69.632,1.207647,60.01399,0,PMU
1123,9.366667,14911.4,-0.809642,59.95337,0,14847.8,3.372831,59.96391,0,14842.8,1.281472,60.13751,0,44.3291,-0.727481,60.05595,0,56.8427,3.364348,60.03847,0,69.7569,1.208318,60.01282,0,PMU
1124,9.375000,14831.2,-0.805431,60.08043,0,14930,3.376369,60.06757,0,14837.5,1.275798,59.89163,0,44.1986,-0.730654,59.93939,0,56.8411,3.363066,59.97552,0,69.7275,1.208318,60.00000,0,PMU
1125,9.383333,14909.3,-0.808238,59.94638,0,14846.3,3.374355,59.96153,0,14843.3,1.282937,60.13634,0,44.0473,-0.728335,60.04430,0,56.9335,3.364531,60.02798,0,69.7628,1.209112,60.01515,0,PMU
1126,9.391667,14833.1,-0.803844,60.08393,0,14929.4,3.377773,60.06528,0,14836.4,1.277383,59.89392,0,43.9055,-0.729800,59.97202,0,57.041,3.363615,59.98251,0,69.7447,1.209783,60.01282,0,PMU
1127,9.400000,14907.9,-0.806529,59.94871,0,14847.7,3.376003,59.96620,0,14842.5,1.284402,60.13405,0,43.8307,-0.727969,60.03497,0,56.9559,3.365935,60.04430,0,69.8402,1.210272,60.00933,0,PMU
1128,9.408333,14831.6,-0.802379,60.07927,0,14927.7,3.379482,60.06644,0,14837,1.278970,59.89625,0,43.7085,-0.731021,59.94172,0,56.8201,3.366362,60.00816,0,69.7621,1.211004,60.01399,0,PMU
1129,9.416667,14909.4,-0.805003,59.94988,0,14846.3,3.377468,59.96153,0,14841.4,1.286111,60.13638,0,43.6945,-0.727908,60.05945,0,56.9059,3.367644,60.02448,0,69.8118,1.211920,60.01749,0,PMU
1130,9.425000,14832.2,-0.800609,60.08392,0,14929.5,3.381130,60.06994,0,14836.2,1.280618,59.89509,0,43.6919,-0.728335,59.99184,0,56.8139,3.368620,60.01865,0,69.7972,1.212713,60.01515,0,PMU
1131,9.433333,14908.7,-0.803417,59.94638,0,14846.7,3.379177,59.96270,0,14841.4,1.287698,60.13522,0,43.7847,-0.725527,60.05362,0,56.8364,3.370024,60.02681,0,69.89,1.213506,60.01515,0,PMU
1132,9.441667,14832.1,-0.799144,60.08159,0,14928.3,3.382717,60.06761,0,14835.9,1.282205,59.89509,0,43.718,-0.726016,59.99067,0,56.8014,3.370085,60.00117,0,69.8741,1.214544,60.01982,0,PMU
1133,9.450000,14908.7,-0.801891,59.94755,0,14847.6,3.380703,59.96153,0,14841,1.289224,60.13405,0,43.7367,-0.724490,60.02914,0,56.7396,3.371611,60.02914,0,69.9284,1.214971,60.00816,0,PMU
1134,9.458333,14833.3,-0.797496,60.08392,0,14929.9,3.384426,60.07111,0,14837.1,1.283792,59.89625,0,43.8335,-0.722476,60.03847,0,56.6806,3.372099,60.00933,0,69.9714,1.216253,60.02448,0,PMU
1135,9.466667,14908.1,-0.800182,59.94871,0,14846.9,3.382534,59.96386,0,14840.9,1.290933,60.13638,0,43.9282,-0.719792,60.05125,0,56.6917,3.373747,60.03147,0,69.9193,1.216680,60.00816,0,PMU
1136,9.475000,14833,-0.795971,60.08043,0,14928.7,3.386074,60.06761,0,14836.5,1.285379,59.89392,0,43.955,-0.717900,60.03614,0,56.6284,3.373381,59.99301,0,69.8212,1.217046,60.00699,0,PMU
1137,9.483333,14907.7,-0.798534,59.95104,0,14847.7,3.384182,59.96386,0,14840.8,1.292458,60.13521,0,43.9844,-0.716985,60.01749,0,56.7452,3.374660,60.02444,0,69.8256,1.217169,60.00233,0,PMU
1138,9.491667,14830.3,-0.794506,60.07694,0,14927.3,3.387722,60.06761,0,14835.9,1.286904,59.89393,0,44.056,-0.716069,60.01749,0,56.7769,3.374538,59.99767,0,69.8662,1.219427,60.04313,0,PMU
1139,9.500000,14908.6,-0.797191,59.94871,0,14846.1,3.385586,59.95920,0,14839.6,1.293984,60.13521,0,44.1755,-0.714360,60.03264,0,56.867,3.375210,60.01282,0,69.9089,1.219366,59.99883,0,PMU
1140,9.508333,14832.8,-0.792858,60.08276,0,14928.5,3.389126,60.06761,0,14835.5,1.288369,59.89276,0,44.0483,-0.713445,60.01749,0,56.8013,3.374660,59.98951,0,69.8656,1.220648,60.02448,0,PMU
1141,9.516667,14909.2,-0.795421,59.95104,0,14847.3,3.387295,59.96503,0,14841.5,1.295693,60.13988,0,43.9936,-0.714665,59.97669,0,56.95,3.375820,60.02215,0,69.8708,1.220037,59.98834,0,PMU
1142,9.525000,14833.3,-0.791088,60.08276,0,14927.9,3.390773,60.06644,0,14834.5,1.290200,59.89509,0,43.9119,-0.712834,60.03497,0,56.8028,3.375332,59.99067,0,69.8318,1.222293,60.04309,0,PMU
1143,9.533333,14907.7,-0.793712,59.94988,0,14848.4,3.388882,59.96387,0,14839.4,1.297158,60.13288,0,43.8961,-0.712102,60.01399,0,56.8968,3.377407,60.03963,0,69.8704,1.221929,59.99305,0,PMU
1144,9.541667,14831.4,-0.789684,60.07694,0,14928.6,3.392482,60.06877,0,14836.4,1.291665,59.89509,0,43.8614,-0.711186,60.01749,0,56.7764,3.377651,60.00466,0,69.9851,1.223819,60.03609,0,PMU
1145,9.550000,14909.8,-0.792186,59.95221,0,14846.7,3.390407,59.96037,0,14839.1,1.298867,60.13755,0,43.9324,-0.710576,60.01166,0,56.7862,3.378322,60.01282,0,69.8987,1.224368,60.01049,0,PMU
1146,9.558333,14831.8,-0.787914,60.08160,0,14929.1,3.394008,60.06878,0,14835.6,1.293313,59.89392,0,43.898,-0.708684,60.03614,0,56.7452,3.379970,60.03147,0,70.0041,1.225528,60.02215,0,PMU
1147,9.566667,14909.9,-0.790477,59.95104,0,14847.3,3.392177,59.96503,0,14839.9,1.300576,60.13872,0,43.956,-0.708989,59.99417,0,56.7153,3.380947,60.01865,0,69.9491,1.225894,60.00699,0,PMU
1148,9.575000,14831.9,-0.786266,60.08043,0,14928.9,3.395839,60.06994,0,14836.7,1.295083,59.89509,0,43.888,-0.707402,60.03031,0,56.6905,3.381191,60.00466,0,70.0121,1.226871,60.01865,0,PMU
1149,9.583333,14910.6,-0.788707,59.95337,0,14847.4,3.393764,59.96037,0,14837.9,1.302285,60.13755,0,43.7794,-0.707707,59.99417,0,56.691,3.382473,60.02448,0,69.8743,1.227420,60.01049,0,PMU
1150,9.591667,14829.9,-0.784652,60.07745,0,14928.2,3.397426,60.06994,0,14834.4,1.296609,59.89159,0,43.8195,-0.705694,60.03846,0,56.6301,3.383755,60.02448,0,70.0784,1.228458,60.01982,0,PMU
1151,9.600000,14910.4,-0.787182,59.95170,0,14846.8,3.395473,59.96270,0,14838.9,1.303933,60.13988,0,43.7969,-0.704961,60.01399,0,56.643,3.385036,60.02448,0,70.0195,1.229740,60.02448,0,PMU
1152,9.608333,14831,-0.783065,60.07861,0,14927.7,3.399135,60.06994,0,14835,1.298440,59.89509,0,43.842,-0.703924,60.01982,0,56.3466,3.385586,60.01049,0,70.1169,1.229862,60.00233,0,PMU
1153,9.616667,14910.4,-0.785536,59.95282,0,14849.1,3.397243,59.96386,0,14838.9,1.305581,60.13638,0,43.7654,-0.703252,60.01282,0,56.2097,3.386257,60.01282,0,69.8794,1.230594,60.01399,0,PMU
1154,9.625000,14831,-0.781418,60.07865,0,14928.7,3.400966,60.07111,0,14835.9,1.300088,59.89509,0,43.8711,-0.702337,60.01749,0,56.108,3.387234,60.01865,0,69.9963,1.230777,60.00350,0,PMU
1155,9.633333,14910.5,-0.783920,59.95221,0,14847.7,3.399074,59.96386,0,14840.1,1.307333,60.13838,0,43.8486,-0.701665,60.01282,0,56.11,3.388027,60.01515,0,69.8014,1.232547,60.03380,0,PMU
1156,9.641667,14832.8,-0.779709,60.08043,0,14928.8,3.402553,60.06644,0,14835.2,1.301858,59.89542,0,43.8186,-0.701299,60.00699,0,56.2552,3.389126,60.02098,0,69.776,1.231876,59.98718,0,PMU
1157,9.650000,14909.7,-0.782333,59.94988,0,14849.1,3.400600,59.96270,0,14839.7,1.308981,60.13605,0,43.6716,-0.701787,59.99067,0,56.2647,3.391017,60.03613,0,69.6289,1.233829,60.03730,0,PMU
1158,9.658333,14832.3,-0.778183,60.07927,0,14929.3,3.404262,60.06994,0,14836.7,1.303506,59.89542,0,43.7169,-0.700139,60.03147,0,56.321,3.392116,60.02098,0,69.6373,1.233768,59.99883,0,PMU
1159,9.666667,14910.4,-0.780685,59.95221,0,14848.9,3.402126,59.95920,0,14838.2,1.310629,60.13605,0,43.6135,-0.699041,60.02098,0,56.3892,3.392543,60.00816,0,69.5414,1.236575,60.05362,0,PMU
1160,9.675000,14832.1,-0.776535,60.07927,0,14929.5,3.405954,60.07311,0,14836.7,1.305032,59.89309,0,43.5583,-0.699590,59.98951,0,56.3411,3.394191,60.03147,0,69.6236,1.234500,59.96037,0,PMU
1161,9.683333,14911.5,-0.779098,59.95104,0,14848.6,3.403835,59.95953,0,14840.2,1.312338,60.13955,0,43.3948,-0.698369,60.02331,0,56.4302,3.393764,59.99184,0,69.4345,1.237796,60.06294,0,PMU
1162,9.691667,14832.5,-0.774765,60.08276,0,14930.4,3.407541,60.07077,0,14836.3,1.306802,59.89426,0,43.2678,-0.697576,60.01515,0,56.3494,3.395656,60.03614,0,69.3396,1.236453,59.97436,0,PMU
1163,9.700000,14910.5,-0.777328,59.95104,0,14848.5,3.405526,59.96153,0,14839,1.314047,60.13838,0,43.1425,-0.696233,60.02565,0,56.1632,3.395778,60.00233,0,69.1573,1.240359,60.07460,0,PMU
